subscription_id,total_usage_count,avg_usage_duration_secs,total_errors,beta_feature_events,unique_features_used,account_id,plan_tier,churn_flag,mrr_amount,arr_amount,industry,referral_source
S-82484b,92,1679.0,2,1,8,A-cab532,Pro,0,1029,12348,DevTools,organic
S-826424,28,1708.0,1,0,4,A-fa2041,Enterprise,0,3582,42984,HealthTech,organic
S-826d19,50,3615.0,3,0,5,A-5790f4,Enterprise,1,1592,19104,FinTech,event
S-827bc4,51,3124.8,2,0,5,A-756192,Basic,0,437,5244,FinTech,other
S-82848e,29,3629.3333333333335,1,0,3,A-bece89,Enterprise,0,5174,62088,Cybersecurity,event
S-82989b,35,3858.0,1,1,3,A-f5641b,Basic,0,589,7068,EdTech,other
S-82a67a,49,2619.2,5,0,5,A-712426,Pro,1,735,8820,HealthTech,other
S-82a7dd,26,3264.0,0,0,2,A-309e54,Basic,0,285,3420,DevTools,other
S-82b11e,58,1747.8333333333333,5,0,6,A-0651a4,Basic,0,399,4788,HealthTech,organic
S-82be96,12,3276.0,0,0,1,A-7920cc,Pro,0,1911,22932,Cybersecurity,ads
S-82c91a,44,3705.8,1,0,5,A-462d45,Pro,0,1470,17640,Cybersecurity,partner
S-82db05,43,2814.75,3,0,4,A-417d2f,Pro,0,1274,15288,Cybersecurity,partner
S-82df6c,89,3525.75,7,0,7,A-ac9111,Pro,0,2009,24108,HealthTech,event
S-82eb3e,51,3022.8,3,0,4,A-49b828,Enterprise,0,1194,14328,FinTech,ads
S-82ffca,20,2513.5,4,0,2,A-508199,Enterprise,0,3781,45372,FinTech,event
S-8317da,74,3287.714285714286,4,2,6,A-d49cc5,Basic,0,950,11400,Cybersecurity,event
S-8324d4,55,4936.4,2,1,5,A-5a215a,Pro,1,0,0,EdTech,other
S-834097,99,3185.8888888888887,9,1,8,A-9badbd,Enterprise,0,995,11940,Cybersecurity,ads
S-834a48,46,2183.2,0,0,5,A-86cdb4,Basic,0,0,0,DevTools,partner
S-838330,97,2089.9,8,0,9,A-5a215a,Pro,0,0,0,EdTech,other
S-83a9a4,8,4408.0,0,0,1,A-09316c,Pro,0,3430,41160,FinTech,organic
S-83b2ee,19,2706.5,1,0,2,A-7c83a1,Enterprise,1,5174,62088,Cybersecurity,partner
S-83b45d,50,3403.0,3,1,5,A-5a92e7,Pro,0,0,0,HealthTech,ads
S-83b708,66,3356.6666666666665,1,1,6,A-2d1036,Basic,0,1311,15732,FinTech,ads
S-83c56d,15,896.6666666666666,0,0,3,A-716841,Enterprise,0,8955,107460,FinTech,other
S-83d49e,53,2336.6,2,0,5,A-dbc825,Pro,0,931,11172,EdTech,partner
S-83dc0a,35,1655.0,1,2,4,A-f44180,Enterprise,0,1791,21492,Cybersecurity,event
S-83e7bb,46,3157.2,1,0,4,A-781cc0,Pro,0,0,0,EdTech,organic
S-83ee41,15,2888.5,0,0,2,A-ad3abd,Basic,0,836,10032,FinTech,event
S-83ee75,11,1690.0,0,0,2,A-439b2f,Pro,0,1274,15288,DevTools,ads
S-83f2e5,66,2529.3333333333335,2,0,6,A-e1462e,Enterprise,0,5771,69252,FinTech,partner
S-842582,66,3497.6666666666665,3,1,6,A-104f1a,Pro,0,0,0,Cybersecurity,other
S-842638,26,3400.0,3,0,3,A-35083d,Pro,1,931,11172,HealthTech,partner
S-8426e7,94,2899.222222222222,9,0,6,A-42e5e1,Enterprise,0,4378,52536,DevTools,ads
S-843a53,15,1647.0,0,0,2,A-bb1eaa,Enterprise,0,4179,50148,Cybersecurity,organic
S-8442d1,46,2084.3333333333335,10,0,5,A-82d8a6,Enterprise,1,0,0,Cybersecurity,ads
S-8451e7,35,2037.0,2,1,4,A-82861f,Enterprise,0,8159,97908,DevTools,organic
S-8464b6,12,1689.0,0,0,2,A-3932db,Pro,1,0,0,HealthTech,other
S-846d41,82,2833.0,0,3,8,A-1986ca,Enterprise,0,5572,66864,HealthTech,ads
S-847173,32,2092.5,4,1,4,A-c1dfe1,Basic,0,627,7524,DevTools,ads
S-8486d2,56,3371.8333333333335,6,1,5,A-7df7a7,Enterprise,0,5970,71640,DevTools,organic
S-84c44b,66,2403.5,4,0,5,A-9bfc9f,Basic,0,1007,12084,DevTools,ads
S-84dd93,56,3088.1666666666665,2,2,6,A-acb7f7,Enterprise,0,6368,76416,EdTech,ads
S-84e146,41,3236.0,0,0,3,A-d82ef9,Basic,1,1007,12084,EdTech,other
S-84e658,84,3111.4285714285716,3,0,7,A-922109,Enterprise,0,0,0,Cybersecurity,ads
S-85022b,55,3066.6,0,0,5,A-d62e02,Basic,0,114,1368,Cybersecurity,partner
S-851743,42,3232.5,3,1,4,A-443b7c,Pro,0,637,7644,Cybersecurity,other
S-851bbe,32,2762.6666666666665,0,0,3,A-d77f4c,Enterprise,0,18706,224472,DevTools,partner
S-85320b,87,2826.3333333333335,7,1,8,A-71615e,Enterprise,0,0,0,EdTech,organic
S-853f5d,30,5292.0,1,0,3,A-bcf664,Basic,0,247,2964,DevTools,other
S-856241,57,4012.2,0,0,5,A-32fb14,Basic,0,494,5928,DevTools,event
S-856627,66,3037.4285714285716,2,1,6,A-b48f73,Pro,0,3920,47040,EdTech,event
S-85796b,76,4230.428571428572,3,2,6,A-f19409,Enterprise,1,4577,54924,DevTools,other
S-858aa0,47,2485.5,3,0,5,A-6da850,Enterprise,0,4975,59700,FinTech,organic
S-859ee0,48,2850.25,0,0,4,A-8bde0c,Enterprise,0,5572,66864,DevTools,organic
S-85b7d7,54,3791.6,2,0,5,A-d40bf7,Basic,0,0,0,FinTech,organic
S-85ba19,61,3019.8,5,2,4,A-6965e1,Enterprise,0,2587,31044,DevTools,organic
S-85c06f,40,4217.25,5,0,4,A-bb2f49,Enterprise,0,1592,19104,Cybersecurity,other
S-85caaf,58,2746.6,1,0,5,A-089363,Pro,0,98,1176,FinTech,event
S-85ddea,18,4757.0,0,0,2,A-cc1d8d,Enterprise,0,995,11940,FinTech,other
S-85de7a,13,2992.0,0,0,2,A-940b8b,Enterprise,0,6368,76416,HealthTech,organic
S-85eb8f,97,4261.666666666667,6,0,8,A-59f724,Enterprise,0,4378,52536,HealthTech,other
S-85f2ab,33,1209.25,3,0,4,A-180abf,Pro,0,3136,37632,DevTools,event
S-860bc8,52,3636.8,4,0,5,A-42e5e1,Basic,0,19,228,DevTools,ads
S-862572,25,2779.5,0,0,2,A-6e08f3,Basic,0,152,1824,Cybersecurity,event
S-863c87,74,2055.8888888888887,7,0,8,A-e43bf7,Enterprise,0,13930,167160,Cybersecurity,other
S-864157,45,4745.5,1,1,4,A-039727,Pro,0,1225,14700,EdTech,organic
S-86455a,61,2020.6666666666667,2,1,6,A-1b9609,Pro,0,588,7056,EdTech,ads
S-864b0c,36,1922.75,2,2,4,A-f25509,Enterprise,0,6368,76416,EdTech,other
S-86571c,21,2876.0,4,0,3,A-d26ab4,Enterprise,0,6567,78804,DevTools,organic
S-865af3,38,2567.2,2,1,4,A-f97b9a,Pro,0,0,0,FinTech,event
S-86615c,76,4885.5,2,2,6,A-592832,Enterprise,0,5174,62088,Cybersecurity,organic
S-866608,78,3527.25,4,1,7,A-88c6ca,Pro,0,1127,13524,FinTech,ads
S-86673a,73,2906.375,1,0,6,A-ced9aa,Basic,0,418,5016,DevTools,other
S-8669e4,16,2744.0,2,0,2,A-6dee43,Pro,1,2695,32340,FinTech,other
S-868325,76,2865.285714285714,3,1,6,A-ac85cd,Basic,0,1007,12084,EdTech,partner
S-869430,21,1278.0,0,0,2,A-9affe6,Pro,0,1421,17052,Cybersecurity,other
S-869978,69,2265.285714285714,6,0,7,A-443f6f,Enterprise,0,3781,45372,Cybersecurity,organic
S-869bba,80,4397.571428571428,2,1,6,A-b9f5b1,Enterprise,0,0,0,Cybersecurity,other
S-86a4e3,45,2633.25,0,0,4,A-e693b6,Basic,0,1045,12540,FinTech,event
S-86bcda,19,1986.0,0,0,2,A-4a4c2d,Basic,0,1026,12312,DevTools,event
S-86c28f,31,2932.0,4,1,2,A-8adedc,Pro,0,3871,46452,EdTech,event
S-86d360,60,3371.8333333333335,4,0,5,A-b48f73,Basic,0,1520,18240,EdTech,event
S-86e226,10,60.0,0,1,1,A-58b9ff,Pro,0,0,0,DevTools,partner
S-86e45a,39,3145.25,5,0,4,A-56962b,Pro,0,7987,95844,EdTech,partner
S-86ed20,53,3460.2,1,0,5,A-3f9cc0,Enterprise,0,4378,52536,HealthTech,event
S-86fd71,88,2679.75,2,0,8,A-0651a4,Enterprise,0,11940,143280,HealthTech,organic
S-8707e7,23,2425.0,5,0,3,A-17939a,Basic,0,266,3192,HealthTech,organic
S-871e83,82,3228.1428571428573,1,0,6,A-8adedc,Enterprise,0,2786,33432,EdTech,event
S-872bdd,80,2144.375,0,3,6,A-d3c88e,Enterprise,0,3184,38208,DevTools,event
S-8738af,36,3840.75,1,1,4,A-84ebe4,Pro,0,1666,19992,FinTech,ads
S-873a22,24,2244.0,0,0,3,A-fabe19,Enterprise,0,2388,28656,DevTools,ads
S-875645,80,2896.375,6,1,7,A-2d1036,Basic,0,1311,15732,FinTech,ads
S-875cf3,72,3149.0,7,0,6,A-54ecc2,Enterprise,0,5970,71640,Cybersecurity,partner
S-876f0b,47,3523.0,4,0,5,A-4c56c9,Basic,0,171,2052,FinTech,partner
S-877508,66,2583.714285714286,4,1,7,A-b3fe05,Pro,0,0,0,Cybersecurity,partner
S-8789b0,58,3738.8,4,1,4,A-eb7c38,Basic,1,171,2052,DevTools,organic
S-878fe0,34,3875.3333333333335,4,1,3,A-5a215a,Pro,0,4263,51156,EdTech,other
S-879b43,78,3377.8571428571427,4,0,7,A-3cc791,Enterprise,0,1194,14328,EdTech,other
S-87b9f7,75,5823.333333333333,0,1,6,A-39868b,Basic,0,0,0,FinTech,partner
S-87d801,46,1774.8,3,0,5,A-443b7c,Pro,0,245,2940,Cybersecurity,other
S-87db32,19,668.5,1,0,2,A-526d93,Enterprise,0,9751,117012,HealthTech,organic
S-87e8d3,98,5130.625,4,1,7,A-8145a0,Enterprise,0,796,9552,Cybersecurity,partner
S-87ebe6,63,2203.375,2,0,8,A-d27f50,Enterprise,0,8756,105072,Cybersecurity,ads
S-882f1d,69,2214.8333333333335,6,0,6,A-249769,Basic,0,133,1596,Cybersecurity,event
S-88338a,9,4653.0,0,0,1,A-503d5a,Enterprise,0,11144,133728,FinTech,other
S-883efd,81,3149.8888888888887,4,0,8,A-089363,Pro,0,0,0,FinTech,event
S-8856af,51,2551.3333333333335,1,1,6,A-c70870,Basic,0,0,0,Cybersecurity,partner
S-885aa7,76,3435.0,1,0,7,A-7920cc,Enterprise,0,10746,128952,Cybersecurity,ads
S-885bd4,36,3588.0,0,0,4,A-8bde0c,Pro,0,588,7056,DevTools,organic
S-886184,77,2876.5714285714284,4,1,7,A-7c83a1,Enterprise,0,0,0,Cybersecurity,partner
S-887d48,49,1980.8,0,2,5,A-b07b56,Pro,0,1225,14700,DevTools,event
S-88a47f,45,3710.25,1,0,4,A-4437e4,Basic,0,171,2052,Cybersecurity,event
S-88bc66,22,946.0,0,0,2,A-544d0a,Pro,0,2107,25284,DevTools,organic
S-88c79e,18,2388.0,2,0,2,A-e3bd71,Enterprise,1,6169,74028,Cybersecurity,partner
S-88cb91,78,3228.0,1,0,7,A-cab532,Pro,0,1715,20580,DevTools,organic
S-88cc86,23,3425.0,0,0,2,A-80eeb6,Enterprise,1,4378,52536,Cybersecurity,organic
S-88d746,47,1814.0,1,0,5,A-0aaf6e,Enterprise,0,3582,42984,FinTech,organic
S-88de1c,31,4396.0,0,0,3,A-18793f,Basic,0,2812,33744,EdTech,organic
S-88f1be,46,3258.2,5,1,4,A-5a215a,Pro,0,4263,51156,EdTech,other
S-890baf,79,2581.625,4,0,6,A-6e7827,Pro,0,147,1764,DevTools,other
S-891976,59,2707.0,4,0,5,A-95b24a,Basic,0,722,8664,FinTech,event
S-891ad9,21,3150.0,0,0,2,A-7988d1,Basic,0,0,0,Cybersecurity,other
S-891eb4,79,3326.714285714286,2,0,6,A-716841,Pro,0,2205,26460,FinTech,other
S-8921cb,56,5547.8,8,2,5,A-50bb9f,Enterprise,0,6965,83580,Cybersecurity,organic
S-8923b3,103,2267.222222222222,4,1,9,A-157070,Basic,0,513,6156,FinTech,ads
S-8932ce,23,4167.5,3,0,1,A-fa3095,Basic,0,1330,15960,FinTech,ads
S-8942cf,19,1898.0,0,0,2,A-7dacce,Pro,0,588,7056,Cybersecurity,event
S-894692,56,2762.4,2,2,5,A-c62e55,Pro,0,833,9996,EdTech,partner
S-896293,73,4059.5714285714284,7,1,7,A-337bc1,Basic,0,0,0,Cybersecurity,organic
S-8966c9,80,3060.0,7,2,7,A-cd458b,Basic,0,513,6156,DevTools,other
S-896e2f,42,4501.5,0,1,4,A-712426,Pro,0,882,10584,HealthTech,other
S-897d69,24,3933.5,0,0,2,A-0a282f,Pro,0,2695,32340,DevTools,organic
S-8985d3,52,2699.8,5,0,5,A-016043,Basic,0,494,5928,EdTech,organic
S-899319,32,2236.0,7,2,4,A-560d27,Enterprise,0,11343,136116,DevTools,organic
S-89a8a2,32,3364.0,4,0,4,A-72799b,Pro,0,2989,35868,DevTools,event
S-89c03a,46,3112.2,8,0,5,A-8ae3fc,Pro,0,441,5292,DevTools,ads
S-89c6dc,57,3231.3333333333335,4,1,5,A-55f257,Pro,0,1176,14112,FinTech,organic
S-89c7ff,86,2552.5555555555557,3,1,9,A-2f6a32,Pro,0,1617,19404,HealthTech,organic
S-89d586,33,2169.25,3,0,4,A-970c97,Pro,0,1421,17052,HealthTech,other
S-89d7b0,24,4146.0,0,0,2,A-fe79a5,Enterprise,0,1791,21492,HealthTech,ads
S-89e27e,57,2140.4,8,1,5,A-94f8c9,Basic,0,247,2964,HealthTech,other
S-89e98a,124,2350.6666666666665,9,3,11,A-c222ab,Pro,0,1568,18816,Cybersecurity,other
S-8a37c8,78,3527.5714285714284,3,0,6,A-054577,Pro,0,392,4704,EdTech,ads
S-8a3abd,47,3671.0,1,2,4,A-6f8ad2,Pro,0,1274,15288,EdTech,organic
S-8a4156,20,4870.5,3,0,2,A-5a184f,Pro,0,0,0,DevTools,other
S-8a46fe,143,2793.3846153846152,2,3,11,A-7d514c,Enterprise,0,3383,40596,HealthTech,organic
S-8a50a0,71,2955.875,5,0,7,A-cb5333,Basic,0,627,7524,DevTools,ads
S-8a6579,35,1811.75,0,0,4,A-80eeb6,Basic,0,418,5016,Cybersecurity,organic
S-8a74bb,50,3996.6,4,1,5,A-ac9111,Enterprise,0,0,0,HealthTech,event
S-8a7e47,43,3866.5,2,1,4,A-c7ffc2,Basic,0,931,11172,Cybersecurity,partner
S-8a9db8,36,3473.0,4,0,4,A-474ad4,Enterprise,1,1592,19104,EdTech,organic
S-8ae507,85,2735.777777777778,6,2,8,A-72799b,Pro,0,980,11760,DevTools,event
S-8ae804,57,2087.1666666666665,7,0,6,A-0dbdc6,Enterprise,0,9950,119400,Cybersecurity,other
S-8b00ff,57,3154.8333333333335,0,0,5,A-40906c,Enterprise,0,18308,219696,EdTech,ads
S-8b0498,34,1513.5,2,0,4,A-180abf,Pro,0,3136,37632,DevTools,event
S-8b0950,37,3991.0,0,1,3,A-dfbd31,Enterprise,0,2786,33432,DevTools,partner
S-8b1b5a,31,3517.0,1,0,3,A-592832,Pro,0,882,10584,Cybersecurity,organic
S-8b1c37,46,2229.1666666666665,5,0,6,A-acb7f7,Pro,0,0,0,EdTech,ads
S-8b1fc1,46,3954.0,0,0,4,A-309e54,Basic,0,0,0,DevTools,other
S-8b24a0,29,2858.6666666666665,3,0,3,A-309e54,Pro,1,1617,19404,DevTools,other
S-8b3331,38,2080.0,5,0,4,A-53f4e3,Basic,0,342,4104,Cybersecurity,event
S-8b345c,49,3384.0,5,0,5,A-c43359,Pro,0,0,0,FinTech,organic
S-8b349c,48,2699.2,3,1,4,A-32728c,Basic,1,380,4560,DevTools,event
S-8b3e35,67,3456.1666666666665,4,0,6,A-e693b6,Enterprise,0,0,0,FinTech,event
S-8b4074,52,2405.6,0,0,4,A-d922bf,Enterprise,0,1791,21492,HealthTech,ads
S-8b486a,30,3540.3333333333335,0,0,3,A-59f724,Pro,0,0,0,HealthTech,other
S-8b52b5,85,2590.5555555555557,4,1,8,A-c1dfe1,Enterprise,0,5174,62088,DevTools,ads
S-8b64df,60,3571.4,8,0,5,A-92a333,Basic,0,171,2052,FinTech,event
S-8b721c,72,3192.285714285714,0,1,6,A-8b25f2,Enterprise,0,5572,66864,Cybersecurity,ads
S-8b9889,65,3673.0,5,2,7,A-ac9111,Pro,0,1029,12348,HealthTech,event
S-8b9deb,118,3675.3636363636365,6,4,9,A-6c093d,Pro,1,343,4116,DevTools,partner
S-8ba96c,37,2952.0,4,0,4,A-f6b2fb,Enterprise,0,4577,54924,DevTools,event
S-8ba974,40,2697.0,1,0,4,A-cc98bc,Pro,1,1568,18816,DevTools,ads
S-8bab7f,49,2423.3333333333335,0,3,6,A-72799b,Basic,1,380,4560,DevTools,event
S-8bac4e,23,2889.0,1,0,3,A-558c72,Pro,0,588,7056,FinTech,organic
S-8bb388,65,2822.4285714285716,4,1,6,A-883b7d,Enterprise,0,9950,119400,Cybersecurity,other
S-8bbfcd,103,3148.1111111111113,9,0,9,A-eb1312,Basic,0,475,5700,FinTech,partner
S-8bc290,55,2088.0,6,1,5,A-2d4502,Enterprise,0,5970,71640,FinTech,event
S-8bf576,37,1725.6666666666667,1,0,3,A-cbbe12,Enterprise,0,7960,95520,Cybersecurity,partner
S-8bfab5,94,2777.5,4,0,8,A-af0cd2,Pro,1,931,11172,Cybersecurity,other
S-8c10c1,49,3422.25,5,0,4,A-0651a4,Enterprise,0,12935,155220,HealthTech,organic
S-8c118d,59,2045.0,5,0,6,A-b179bf,Pro,0,0,0,Cybersecurity,ads
S-8c3cc8,35,2282.5,3,0,4,A-b2225d,Basic,0,0,0,FinTech,ads
S-8c41e8,86,3636.5,6,3,8,A-c16101,Basic,0,304,3648,EdTech,other
S-8c61f4,94,3141.0,4,1,7,A-72799b,Basic,0,646,7752,DevTools,event
S-8c767b,35,3357.5,2,0,4,A-b07b56,Enterprise,1,0,0,DevTools,event
S-8c8315,52,3196.4,0,0,4,A-34ea2f,Pro,0,0,0,HealthTech,organic
S-8c8905,44,3245.6,6,0,5,A-ba6516,Enterprise,0,5373,64476,FinTech,ads
S-8c9649,61,2885.4285714285716,2,1,6,A-c9bb3e,Pro,0,490,5880,EdTech,ads
S-8ca516,35,3707.0,3,1,4,A-f19409,Pro,0,1127,13524,DevTools,other
S-8ca9f0,107,2469.777777777778,4,0,8,A-e693b6,Basic,1,1045,12540,FinTech,event
S-8cad7b,39,4748.333333333333,2,0,2,A-5f2961,Basic,0,304,3648,HealthTech,partner
S-8cb02e,52,2514.2,0,1,5,A-de24d5,Pro,1,3773,45276,DevTools,other
S-8cba1c,19,1948.0,4,0,2,A-4814a3,Enterprise,0,0,0,Cybersecurity,event
S-8cc2e2,61,2800.0,0,0,5,A-4437e4,Pro,0,1323,15876,Cybersecurity,event
S-8cd315,61,3047.6666666666665,0,2,5,A-c1e51e,Enterprise,0,10945,131340,FinTech,organic
S-8cec59,63,4403.0,2,1,6,A-3c1a3f,Enterprise,1,2786,33432,DevTools,event
S-8cf2ef,57,2098.285714285714,5,1,6,A-600734,Basic,0,798,9576,DevTools,organic
S-8cfa7f,52,2320.1666666666665,2,1,6,A-d922bf,Enterprise,0,0,0,HealthTech,ads
S-8cfc1b,44,3285.4,1,1,4,A-798a3f,Enterprise,0,5174,62088,DevTools,other
S-8d122e,103,2460.4444444444443,4,1,9,A-e6afc1,Enterprise,0,3184,38208,DevTools,ads
S-8d2824,52,3140.5,4,0,5,A-417d2f,Basic,0,703,8436,Cybersecurity,partner
S-8d3495,71,3661.285714285714,0,0,7,A-cbd1a3,Basic,0,703,8436,DevTools,other
S-8d4b81,54,2259.6666666666665,1,3,6,A-2b9d3e,Basic,0,19,228,EdTech,partner
S-8d516f,22,2421.0,2,0,2,A-d535f6,Enterprise,0,2388,28656,DevTools,organic
S-8d6cec,33,1752.0,2,0,4,A-32fb14,Pro,0,1568,18816,DevTools,event
S-8d89a8,36,2616.0,1,0,4,A-5f2961,Enterprise,0,3184,38208,HealthTech,partner
S-8d8dd0,36,4666.666666666667,2,0,3,A-902ef7,Enterprise,0,16517,198204,HealthTech,other
S-8da449,85,3451.5,5,1,7,A-80eeb6,Basic,0,418,5016,Cybersecurity,organic
S-8db104,38,2643.25,4,1,4,A-4a267b,Pro,0,1225,14700,FinTech,other
S-8dd1cf,55,2772.2,2,1,5,A-4d1e75,Basic,0,380,4560,DevTools,other
S-8dd1f6,22,631.25,6,0,4,A-098560,Pro,0,588,7056,DevTools,ads
S-8ddc89,34,2968.3333333333335,4,1,2,A-bd4513,Enterprise,0,9950,119400,DevTools,event
S-8deb5f,69,3190.5,3,0,5,A-533452,Basic,0,988,11856,DevTools,organic
S-8def89,43,2596.25,1,0,4,A-cbd1a3,Enterprise,0,1592,19104,DevTools,other
S-8dfd77,65,4075.5,2,0,6,A-2922b6,Pro,0,980,11760,HealthTech,organic
S-8e169f,41,2516.4,2,2,5,A-0dbdc6,Pro,0,0,0,Cybersecurity,other
S-8e3b74,45,3145.75,0,0,3,A-08e34e,Enterprise,0,5771,69252,EdTech,event
S-8e45ba,78,2936.0,4,0,7,A-7f8241,Basic,0,646,7752,EdTech,organic
S-8e5be7,24,2298.6666666666665,1,0,3,A-5ed98d,Pro,0,1176,14112,DevTools,partner
S-8e5ceb,34,2012.0,0,0,5,A-7f4db3,Enterprise,1,0,0,FinTech,other
S-8e5d9f,34,3526.5,1,0,4,A-922109,Enterprise,0,8159,97908,Cybersecurity,ads
S-8e5df4,16,5376.0,0,0,1,A-b3fe05,Basic,0,285,3420,Cybersecurity,partner
S-8e5fd4,69,3563.25,4,0,6,A-43a9e3,Basic,0,513,6156,FinTech,other
S-8e602b,49,2848.25,0,0,4,A-a33200,Pro,0,1421,17052,HealthTech,partner
S-8e6903,71,3091.8571428571427,4,1,7,A-bd4708,Basic,0,703,8436,FinTech,ads
S-8e701b,27,6984.0,1,0,2,A-4437e4,Enterprise,0,597,7164,Cybersecurity,event
S-8e719f,71,2975.714285714286,4,0,7,A-4437e4,Basic,0,209,2508,Cybersecurity,event
S-8e7d28,30,4271.0,0,0,3,A-7f6b86,Pro,0,0,0,HealthTech,partner
S-8e9e9b,59,2551.4285714285716,1,3,6,A-4e44e8,Basic,0,57,684,DevTools,ads
S-8ea942,38,3864.5,5,1,4,A-0651a4,Enterprise,0,0,0,HealthTech,organic
S-8eab5b,38,1822.75,5,0,4,A-2e3bad,Pro,1,2989,35868,FinTech,other
S-8eae4e,80,4509.875,4,0,8,A-db5e9e,Enterprise,0,3184,38208,DevTools,partner
S-8eb6df,27,2509.0,0,0,3,A-c7ffc2,Enterprise,0,5970,71640,Cybersecurity,partner
S-8eb955,62,3293.8333333333335,5,1,6,A-bcbe98,Basic,0,874,10488,Cybersecurity,other
S-8ebe58,63,3553.8333333333335,5,0,6,A-cea1f0,Pro,0,0,0,FinTech,event
S-8ec197,76,2911.5714285714284,8,0,7,A-7c4956,Basic,1,0,0,DevTools,ads
S-8ececc,25,1516.6666666666667,2,1,3,A-533452,Pro,0,441,5292,DevTools,organic
S-8ed77f,86,2902.8888888888887,5,1,9,A-8b0451,Pro,0,2009,24108,FinTech,event
S-8ed780,47,2810.4,2,1,4,A-bc87bc,Basic,0,247,2964,FinTech,event
S-8eff6d,41,3193.75,4,0,3,A-9b9fe9,Pro,0,441,5292,EdTech,other
S-8f181e,81,2686.875,6,0,8,A-5790f4,Enterprise,0,3582,42984,FinTech,event
S-8f2b13,73,2969.0,5,1,8,A-034368,Enterprise,0,5572,66864,EdTech,event
S-8f4f5b,32,5125.333333333333,0,1,3,A-7f6b86,Pro,0,0,0,HealthTech,partner
S-8f7c91,81,3318.714285714286,7,1,7,A-ccb686,Basic,0,209,2508,DevTools,other
S-8f8c47,69,1997.125,7,0,8,A-e6afc1,Pro,0,0,0,DevTools,ads
S-8f9410,78,4682.571428571428,7,0,7,A-098560,Enterprise,0,597,7164,DevTools,ads
S-8faa60,44,3939.6,1,1,5,A-328bd0,Pro,1,1911,22932,HealthTech,partner
S-8fb49f,33,1291.0,4,1,3,A-8e47ca,Enterprise,0,3980,47760,HealthTech,organic
S-8fbabd,68,3045.8571428571427,5,0,6,A-aa9511,Enterprise,1,4975,59700,DevTools,other
S-8fcce1,86,3731.125,5,0,8,A-ccb686,Pro,0,931,11172,DevTools,other
S-8fd22d,45,3920.25,0,0,4,A-354f12,Enterprise,0,199,2388,FinTech,ads
S-8fd62c,85,3458.4285714285716,4,0,7,A-8145a0,Enterprise,0,398,4776,Cybersecurity,partner
S-8fd696,45,2296.3333333333335,6,2,5,A-dec005,Enterprise,1,10746,128952,HealthTech,partner
S-8fd98a,68,1912.7142857142858,4,1,7,A-f19409,Enterprise,0,7960,95520,DevTools,other
S-8ff318,71,4634.333333333333,2,1,5,A-e7beab,Pro,1,245,2940,EdTech,organic
S-90229f,26,1479.6666666666667,0,2,3,A-1f0ac7,Pro,0,0,0,HealthTech,other
S-9030e0,31,1559.0,3,0,3,A-32728c,Enterprise,0,0,0,DevTools,event
S-90432a,37,1899.5,0,1,4,A-fe79a5,Enterprise,1,1791,21492,HealthTech,ads
S-904529,52,3509.2,2,0,5,A-fe79a5,Basic,1,0,0,HealthTech,ads
S-904784,74,2678.285714285714,9,2,7,A-9badbd,Enterprise,0,0,0,Cybersecurity,ads
S-904886,58,4121.166666666667,1,1,6,A-e36807,Pro,1,1862,22344,EdTech,other
S-90525e,30,1546.0,2,0,3,A-ed510f,Enterprise,0,8358,100296,Cybersecurity,partner
S-905752,48,2042.3333333333333,7,0,5,A-bcf664,Basic,0,570,6840,DevTools,other
S-906b0c,12,5256.0,0,0,1,A-712533,Pro,0,882,10584,EdTech,organic
S-907e70,47,1554.4,2,0,5,A-993085,Basic,0,589,7068,HealthTech,ads
S-9093cf,13,3783.0,2,0,1,A-8ed5dd,Enterprise,0,5970,71640,EdTech,event
S-909612,86,3340.0,0,1,7,A-151c9a,Enterprise,0,4577,54924,FinTech,ads
S-909b7f,23,1705.6666666666667,0,0,3,A-eafc6e,Enterprise,0,5373,64476,DevTools,partner
S-90a14e,58,4474.0,0,1,5,A-503d5a,Pro,0,196,2352,FinTech,other
S-90a2c8,89,3552.222222222222,4,1,6,A-44dc83,Basic,0,456,5472,EdTech,other
S-90a6c9,24,2935.6666666666665,3,2,3,A-c37cab,Pro,0,0,0,Cybersecurity,event
S-90c2a9,30,4485.333333333333,3,0,2,A-ced9aa,Pro,0,147,1764,DevTools,other
S-90d405,33,5595.666666666667,5,1,3,A-d62e02,Enterprise,0,1194,14328,Cybersecurity,partner
S-90dd19,48,3274.0,4,1,6,A-297a2d,Pro,0,1323,15876,HealthTech,event
S-90e2d7,51,4008.0,0,0,5,A-8ae3fc,Basic,0,589,7068,DevTools,ads
S-911b0a,93,3853.5555555555557,10,0,8,A-8ed5dd,Pro,0,245,2940,EdTech,event
S-911e27,48,4924.5,0,0,4,A-4c6f11,Basic,0,665,7980,FinTech,organic
S-9122a4,57,2271.5714285714284,2,1,7,A-883b7d,Enterprise,0,4975,59700,Cybersecurity,other
S-913134,18,2538.0,0,0,2,A-bbc346,Basic,0,760,9120,FinTech,partner
S-91419b,51,3388.2,2,0,5,A-94c3cd,Pro,0,1813,21756,FinTech,other
S-9161b0,30,3064.5,5,0,4,A-4d1e75,Enterprise,0,12338,148056,DevTools,other
S-916876,55,3080.4,5,0,5,A-5ed98d,Pro,0,1176,14112,DevTools,partner
S-916cca,84,2852.5555555555557,4,1,8,A-e51ec7,Basic,1,0,0,FinTech,partner
